in2,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true
in3,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true
out,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true
$2,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false
in4,false,false,true,true,false,false,true,true,false,false,true,true,false,false,true,true
$1,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true
$5,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false
$7,true,true,false,false,true,true,false,false,true,true,false,false,true,true,false,false
in1,false,false,false,false,true,true,true,true,false,false,false,false,true,true,true,true
$3,true,false,false,false,false,false,true,false,true,false,false,false,false,false,true,false
$6,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true
$8,true,true,true,true,false,false,false,false,true,true,true,true,false,false,false,false
$4,false,false,true,true,true,true,false,false,false,false,true,true,true,true,false,false
