$1,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
in1,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true
in4,false,false,false,false,true,true,true,true,false,false,false,false,true,true,true,true
$6,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true
$7,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true
$11,true,true,false,false,true,true,false,false,true,true,false,false,true,true,false,false
$9,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false
$2,false,false,false,false,false,false,true,true,false,false,false,true,false,true,true,true
$4,true,true,true,true,true,true,false,false,true,false,true,false,true,false,false,false
$5,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false
out,true,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true
$8,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false
in2,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true
$3,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true
$10,true,true,true,true,false,false,false,false,true,true,true,true,false,false,false,false
in3,false,false,true,true,false,false,true,true,false,false,true,true,false,false,true,true
